sha256	sha1	md5	category	filename	publisher	loads_despite_hvci	imphash
7d39223e7eb902712aeac77c90b9fa00a6e5e56a68d4c542bcc88556a57ba735	ca6cc11d06497b84b3f80bd7adefbaf9ba93581a	d2070f9c767ddb80bc8b61c15933de32	vulnerable driver	TRIXX.sys		FALSE	77ae59c87ead2b82a6d0b32d5624f9c5
6e7b28216c1d7f1dab6e147823c70414df804836701fa43ec686fd7f4a6e573f	11e3227d35b3c2a06bdf1e3bdc3ba158e494ffa4	e0bbbff8573de4305a653aa83066068b	vulnerable driver	TRIXX.sys		FALSE	f5d9d876f905bcbf64aa8827443a2b10
0909005d625866ef8ccd8ae8af5745a469f4f70561b644d6e38b80bccb53eb06	8a922499f7a1b978555b46c30f90de1339760c74	34686a4b10f239d781772e9e94486c1a	vulnerable driver	TmComm.sys		FALSE	383be1d728b0be96be1b810a131705ee
12eda8b65ed8c1d80464a0c535ea099dffdb4981c134294cb0fa424efc85ee56	8ac5703e67c3e6e0585cb8dbb86d196c5362f9bb	28d6b138adc174a86c0f6248d8a88275	vulnerable driver	TmComm.sys		TRUE	3ac083b0ee2b752436a8a1532179f032
1c1251784e6f61525d0082882a969cb8a0c5d5359be22f5a73e3b0cd38b51687	8fafd70bae94bbc22786c9328ee9126fed54dbae	e3aaa0c1c3a5e99eb9970ebe4b5a3183	vulnerable driver	TmComm.sys		FALSE	f43aa654b4bfb882a0af098ad3f899e9
2afdb3278a7b57466a103024aef9ff7f41c73a19bab843a8ebf3d3c4d4e82b30	dcfeca5e883a084e89ecd734c4528b922a1099b9	5a615f4641287e5e88968f5455627d45	vulnerable driver	TmComm.sys		FALSE	383be1d728b0be96be1b810a131705ee
385485e643aa611e97ceae6590c6a8c47155886123dbb9de1e704d0d1624d039	55c64235d223baeb8577a2445fdaa6bedcde23db	85e606523ce390f7fcd8370d5f4b812a	vulnerable driver	TmComm.sys		FALSE	234f0978e7f2aa0beb9501ff53d94e5b
3c4207c90c97733fae2a08679d63fbbe94dfcf96fdfdf88406aa7ab3f80ea78f	dbf6e72c08824fe49c29b7660c9965c37d983e93	6e25148bb384469f3d5386dc5217548a	vulnerable driver	TmComm.sys		TRUE	31907ffcac211e27136b14bb2f442070
3e1d47a497babbfd1c83905777b517ec87c65742bee7eb57a2273eca825d2272	2cc70b772b42e0208f345c7c70d78f7536812f99	ad866d83b4f0391aecceb4e507011831	vulnerable driver	TmComm.sys		FALSE	8ed3fbdefcc1982cd7decc40ace9d2e7
3fa6379951f08ed3cb87eeba9cf0c5f5e1d0317dcfcf003b810df9d795eeb73e	fb1570b4865083dfce1fcff2bd72e9e1b03cead5	dd9596c18818288845423c68f3f39800	vulnerable driver	TmComm.sys		FALSE	6903b92e7760c5d7f7c181b64eb13176
478d855b648ef4501d3b08b3b10e94076ac67546b0ce86b454324f1bf9a78aa0	dc6e62dbde5869a6adc92253fff6326b6af5c8d4	3e796eb95aca7e620d6a0c2118d6871b	vulnerable driver	TmComm.sys		TRUE	9b3ad85a76080f989d24cd89da90175a
4bc0921ffd4acc865525d3faf98961e8decc5aec4974552cbbf2ae8d5a569de4	e835776e0dc68c994dd18e8628454520156c93e3	f4b7b84a6828d2f9205b55cf8cfc7742	vulnerable driver	TmComm.sys		FALSE	0ebd5902a82ddfef8ed96678c1573a7b
4e37592a2a415f520438330c32cfbdbd6af594deef5290b2fa4b9722b898ff69	432fa24e0ce4b3673113c90b34d6e52dc7bac471	29122f970a9e766ef01a73e0616d68b3	vulnerable driver	TmComm.sys		FALSE	fbcdb079e9c13a82f98b79bb6ce86175
5027fce41ed60906a0e76b97c95c2a5a83d57a2d1cd42de232a21f26c0d58e48	5a55c227ca13e9373b87f1ef6534533c7ce1f4fb	8580165a2803591e007380db9097bbcc	vulnerable driver	TmComm.sys		FALSE	e9077c03c44a511c2c8eaf5bad9ab90b
5192ec4501d0fe0b1c8f7bf9b778f7524a7a70a26bbbb66e5dab8480f6fdbb8b	d3daa971580b9f94002f7257de44fcef13bb1673	085d3423f3c12a17119920f1a293ab4d	vulnerable driver	TmComm.sys		FALSE	383be1d728b0be96be1b810a131705ee
61befeef14783eb0fed679fca179d2f5c33eb2dcbd40980669ca2ebeb3bf11cf	891c8d482e23222498022845a6b349fe1a186bcc	08bac71557df8a9b1381c8c165f64520	vulnerable driver	TmComm.sys		FALSE	ef102e058f6b88af0d66d26236257706
62f5e13b2edc00128716cb93e6a9eddffea67ce83d2bb426f18f5be08ead89e0	3e790c4e893513566916c76a677b0f98bd7334dd	42132c7a755064f94314b01afb80e73c	vulnerable driver	TmComm.sys		FALSE	88380fdfc880da4da407c38f34fe8a3c
654c5ba47f74008c8f49cbb97988017eec8c898adc3bb851bc6e1fdf9dcf54ad	1768fb2b4796f624fa52b95dfdfbfb922ac21019	f51065667fb127cf6de984daea2f6b24	vulnerable driver	TmComm.sys		FALSE	d8101af81fd826b492ced1994ebd3268
6ffdde6bc6784c13c601442e47157062941c47015891e7139c2aaba676ab59cc	fe0afc6dd03a9bd7f6e673cc6b4af2266737e3d1	a31246180e61140ad7ff9dd7edf1f6a1	vulnerable driver	TmComm.sys		FALSE	8418ac0d7aaa9015794e55ea54733342
76e807b6c0214e66455f09a8de8faad40b738982ca84470f0043de0290449524	58b31fb2b623bd2c5d5c8c49b657a14a674664a4	569676d3d45b0964ac6dd0815be8ff8c	vulnerable driver	TmComm.sys		FALSE	1de2e6e58f6b19c4ec9ad6ca9fce5c14
7837cb350338c4958968d06b105466da6518f5bb522a6e70e87c0cad85128408	8db4376a86bd2164513c178a578a0bf8d90e7292	df9953fa93e1793456a8d428ba7e5700	vulnerable driver	TmComm.sys		FALSE	5f4063ab963abff76d0d83d239697e36
7c731c0ea7f28671ab7787800db69739ea5cd6be16ea21045b4580cf95cbf73b	d2be76e79741454b4611675b58446e10fc3d0c6c	58a92520dda53166e322118ee0503364	vulnerable driver	TmComm.sys		TRUE	31907ffcac211e27136b14bb2f442070
80a59ca71fc20961ccafc0686051e86ae4afbbd4578cb26ad4570b9207651085	6da2dd8a0b4c0e09a04613bbabfc07c0b848ec77	4c6d311e0b13c4f469f717db4ab4d0e7	vulnerable driver	TmComm.sys		FALSE	084b99aebda8a13e4f774a2ced272e85
818e396595d08d724666803cd29dac566dc7db23bf50e9919d04b33afa988c01	4471935df0e68fe149425703b66f1efca3d82168	1db988eb9ac5f99756c33b91830a9cf6	vulnerable driver	TmComm.sys		FALSE	234f0978e7f2aa0beb9501ff53d94e5b
89108a15f009b285db4ef94250b889d5b11b96b4aa7b190784a6d1396e893e10	07f60b2b0e56cb15aad3ca8a96d9fe3a91491329	f33c3f08536f988aac84d72d83b139a6	vulnerable driver	TmComm.sys		FALSE	8add42784f4693f421d85a2bcbadc620
97b32ddf83f75637e3ba934df117081dd6a1c57d47a4c9700d35e736da11d5bd	3f43412c563889a5f5350f415f7040a71cc25221	46edb648c1b5c3abd76bd5e912dac026	vulnerable driver	TmComm.sys		FALSE	3c91d549b68e320924bcde3856993e87
a8027daa6facf1ff81405daf6763249e9acf232a1a191b6bf106711630e6188e	3fd7fda9c7dfdb2a845c39971572bd090bee3b1d	2ddd3c0e23bc0fd63702910c597298b4	vulnerable driver	TmComm.sys		FALSE	beb40a1e9d5c89308d1c56958ddac27d
a903f329b70f0078197cb7683aae1bb432eaf58572fe572f7cb4bc2080042d7e	ae344c123ef6d206235f2a8448d07f86433db5a6	3e4a1384a27013ab7b767a88b8a1bd34	vulnerable driver	TmComm.sys		FALSE	5713a0c2b363c49706fa0e60151511a8
adc10de960f40fa9f6e28449748250fa9ddfd331115b77a79809a50c606753ee	850f15fd67d9177a50f3efef07a805b9613f50d6	f65e545771fd922693f0ec68b2141012	vulnerable driver	TmComm.sys		FALSE	202a0f2f992ec379e2876776ae9de661
b773511fdb2e370dec042530910a905472fcc2558eb108b246fd3200171b04d3	6a60c5dc7d881ddb5d6fe954f10b8aa10d214e72	9af5ae780b6a9ea485fa15f28ddb20a7	vulnerable driver	TmComm.sys		FALSE	db62897eb9d2098e988f830159c04c82
bcfc2c9883e6c1b8429be44cc4db988a9eecb544988fbd756d18cfca6201876f	b304cb10c88ddd8461bad429ebfd2fd1b809ac2b	09927915aba84c8acd91efdaac674b86	vulnerable driver	TmComm.sys		FALSE	234f0978e7f2aa0beb9501ff53d94e5b
c082514317bf80a2f5129d84a5a55e411a95e32d03a4df1274537704c80e41dd	e7d8fc86b90f75864b7e2415235e17df4d85ee31	113056ec5c679b6f74c9556339ebf962	vulnerable driver	TmComm.sys		TRUE	74cc5d779ee7dbc9f389bab9dcccac50
c9014b03866bf37faa8fdb16b6af7cfec976aaef179fd5797d0c0bf8079d3a8c	b3c111d7192cfa8824e5c9b7c0660c37978025d6	c42caa9cdcc50c01cb2fed985a03fe23	vulnerable driver	TmComm.sys		FALSE	cbf26c6e8cf7e294bda273e7026a2789
d783ace822f8fe4e25d5387e5dd249cb72e62f62079023216dc436f1853a150f	af5b7556706e09ee9e74ee2e87eab5c0a49d2d35	d79b8b7bed8d30387c22663b24e8c191	vulnerable driver	TmComm.sys		FALSE	2e9ef79ea88178e29516dfa435a58900
dbc604b4e01362a3e51357af4a87686834fe913852a4e0a8c0d4c1a0f7d076ed	4cd5bf02edf6883a08dfed7702267612e21ed56e	e28ce623e3e5fa1d2fe16c721efad4c2	vulnerable driver	TmComm.sys		FALSE	9915439d37f385dbffc72bf835f3ee02
e3eff841ea0f2786e5e0fed2744c0829719ad711fc9258eeaf81ed65a52a8918	0e60414750c48676d7aa9c9ec81c0a3b3a4d53d0	62eed4173c566a248531fb6f20a5900d	vulnerable driver	TmComm.sys		FALSE	60805da513b95c3d18a93b988bdfb58f
e4d9f037411284e996a002b15b49bc227d085ee869ae1cd91ba54ff7c244f036	3ca51b23f8562485820883e894b448413891183a	8cb2ffb8bb0bbf8cd0dd685611854637	vulnerable driver	TmComm.sys		FALSE	92caaf6ebb43bbe61f3da8526172f776
ec5fac0b6bb267a2bd10fc80c8cca6718439d56e82e053d3ff799ce5f3475db5	fc8fbd92f6e64682360885c188d1bdfbc14ca579	59f6320772a2e6b0b3587536be4cc022	vulnerable driver	TmComm.sys		FALSE	5e4c9e685f9b7d77c90ff710972bb7dd
ecd07df7ad6fee9269a9e9429eb199bf3e24cf672aa1d013b7e8d90d75324566	70258117b5efe65476f85143fd14fa0b7f148adb	c006d1844f20b91d0ea52bf32d611f30	vulnerable driver	TmComm.sys		TRUE	64d934652c680b7759f6e75d05ee3072
ed2f33452ec32830ffef2d5dc832985db9600c306ed890c47f3f33ccbb335c39	a34adabde63514e1916713a588905c4019f83efb	949ef0df929a71d6cc77494dfcb1ddeb	vulnerable driver	TmComm.sys		FALSE	fa084cdc36f03f1aeddaa3450e2781b1
ee3ff12943ced401e2b6df9e66e8a0be8e449fa9326cab241f471b2d8ffefdd7	0adc1320421f02f2324e764aa344018758514436	d6b259b2dfe80bdf4d026063accd752c	vulnerable driver	TmComm.sys		FALSE	60805da513b95c3d18a93b988bdfb58f
fca10cde7d331b7f614118682d834d46125a65888e97bd9fda2df3f15797166c	d7597d27eeb2658a7c7362193f4e5c813c5013e5	996ded363410dfd38af50c76bd5b4fbc	vulnerable driver	TmComm.sys		TRUE	fbcdb079e9c13a82f98b79bb6ce86175
fda93c6e41212e86af07f57ca95db841161f00b08dae6304a51b467056e56280	dfd801b6c2715f5525f8ffb38e3396a5ad9b831d	148bd10da8c8d64928a213c7bf1f2fca	vulnerable driver	TmComm.sys		FALSE	3ac083b0ee2b752436a8a1532179f032
c7079033659ac9459b3b7ab2510805832db2e2a70fe9beb1a6e13c1f51890d88	5a7bcb1864d1e8ecde0b58d21b98518ca4b2f1f2	3db2afc15e7cc78bd11f4c726060db5c	vulnerable driver			FALSE	8b6c1a09e11200591663b880a94a8d18
082d4d4d4ba1bda5e1599bd24e930ae9f000e7d12b00f7021cca90a4600ea470	ebced350ea447df8e10ebb080e3a3e5b32aca348	986f083e5fd01eea4ec3b2575a110a95	vulnerable driver			FALSE	8b6c1a09e11200591663b880a94a8d18
2e6b339597a89e875f175023ed952aaac64e9d20d457bbc07acf1586e7fe2df8	90a76945fd2fa45fab2b7bcfdaf6563595f94891	dacb62578b3ea191ea37486d15f4f83c	vulnerable driver	DBUtilDrv2.sys		TRUE	f138fdbc6c7fbf73e135717c7d7eac27
71fe5af0f1564dc187eea8d59c0fbc897712afa07d18316d2080330ba17cf009	b03b1996a40bfea72e4584b82f6b845c503a9748	d104621c93213942b7b43d65b5d8d33e	vulnerable driver	DBUtilDrv2.sys		TRUE	506a31d768aec26b297c45b50026c820
6071db01b50c658cf78665c24f1d21f21b4a12d16bfcfaa6813bf6bbc4d0a1e8	6a2912c8e2aa4373852585bc1134b83c637bc9fd	65b979bcab915c3922578fe77953d789	vulnerable driver	VBoxUSB.Sys		TRUE	b262e8d078ede007ebd0aa71b9152863
0296e2ce999e67c76352613a718e11516fe1b0efc3ffdb8918fc999dd76a73a5	c948ae14761095e4d76b55d9de86412258be7afd	c996d7971c49252c582171d9380360f2	vulnerable driver	dbutil_2_3.sys	Dell Inc.	FALSE	473c3773ca11aa7371dbf350919c5724
0296e2ce999e67c76352613a718e11516fe1b0efc3ffdb8918fc999dd76a73a5	c948ae14761095e4d76b55d9de86412258be7afd	c996d7971c49252c582171d9380360f2	vulnerable driver	dbutil_2_3.sys	Dell Inc.	FALSE	473c3773ca11aa7371dbf350919c5724
87e38e7aeaaaa96efe1a74f59fca8371de93544b7af22862eb0e574cec49c7c3	c6920171fa6dff2c17eb83befb5fd28e8dddf5f0	084bd27e151fef55b5d80025c3114d35	vulnerable driver	dbutil_2_3.sys		FALSE	7e1327419d10a7eeece5579526f75d9f
ddbf5ecca5c8086afde1fb4f551e9e6400e94f4428fe7fb5559da5cffa654cc1	10b30bdee43b3a2ec4aa63375577ade650269d25	d2fd132ab7bbc6bbb87a84f026fa0244	vulnerable driver	dbutil_2_3.sys		TRUE	
8001d7161d662a6f4afb4d17823144e042fd24696d8904380d48065209f28258	b8d19cd28788ce4570623a5433b091a5fbd4c26d	eb0a8eeb444033ebf9b4b304f114f2c8	vulnerable driver			TRUE	69163e5596280d3319375c9bcd4b5da1
ae71f40f06edda422efcd16f3a48f5b795b34dd6d9bb19c9c8f2e083f0850eb7	170a50139f95ad1ec94d51fdd94c1966dbed0e47	5c55fcfe39336de769bfa258ab4c901d	vulnerable driver			FALSE	68a12eb3f32f7e193bd0d722ea6be4ab
490cfbb540dcd70b7bff4fdd62e7ed7400bbfebaf5083523d49f7184670f7b9a	55a540e91527b4c0eadfdf01426bb841f590d9bb	09a85a7798059699231c111176a56a16	vulnerable driver			TRUE	6461061c996437e942bd925300b79263
b936c4ba80ccee3b0b3b67fc88c8caa103fcfc47888e976f6d5b6f113d22f41f	8a76cad761b978934d45584d4af8eb5b67f6fed1	4b1d81db39537320eb823f5b4f2489e2	vulnerable driver	iOCdrv.sys		FALSE	f4b16a2aac3a765538ac99aa7c973d5d
0d133ced666c798ea63b6d8026ec507d429e834daa7c74e4e091e462e5815180	3c956b524e73586195d704b874e36d49fe42cb6a	a15235fcec1c9b65d736661d4bec0d38	vulnerable driver			FALSE	3e8e7e5e779c7064e6bab177167e9e7a
3670ccd9515d529bb31751fcd613066348057741adeaf0bffd1b9a54eb8baa76	f049e68720a5f377a5c529ca82d1147fe21b4c33	1873a2ce2df273d409c47094bc269285	vulnerable driver			FALSE	d61d30746681d0fda9bfd9e8af061b2a
4ce8583768720be90fae66eed3b6b4a8c7c64e033be53d4cd98246d6e06086d0	0caf4e86b14aaab7e10815389fcd635988bc6637	112b4a6d8c205c1287c66ad0009c3226	vulnerable driver			FALSE	c12f7aec6ebe84a8390c82720adfc237
9399f35b90f09b41f9eeda55c8e37f6d1cb22de6e224e54567d1f0865a718727	f130e82524d8f5af403c3b0e0ffa4b64fedeec92	35fbc4c04c31c1a40e666be6529c6321	vulnerable driver			FALSE	c61a46ffe79d3f7d6307c0d2ae5f391e
a66b4420fa1df81a517e2bbea1a414b57721c67a4aa1df1967894f77e81d036e	8d676504c2680cf71c0c91afb18af40ea83b6c22	6c5e50ef2069896f408cdaaddd307893	vulnerable driver			FALSE	e1d88d0526dfa369c3661355dbd8773d
ba40b1fc798c2f78165e78997b4baf3d99858ee39a372ca6fbc303057793e50d	ce1d0ebaeaa4fe3ecb49242f1e80bc7a4e43fd8c	4b42a7a6327827a8dbdecf367832c0cd	vulnerable driver			FALSE	3e8e7e5e779c7064e6bab177167e9e7a
eae5c993b250dcc5fee01deeb30045b0e5ee7cf9306ef6edd8c58e4dc743a8ed	5eb693c9cc49c7d6a03f7960ddcfd8f468e5656b	ff795e4f387c3e22291083b7d6b92ffb	vulnerable driver			FALSE	3d42ff70269b824dd9d4a8cb905669f9
a7c2e7910942dd5e43e2f4eb159bcd2b4e71366e34a68109548b9fb12ac0f7cc	9923c8f1e565a05b3c738d283cf5c0ed61a0b90f	76bb1a4332666222a8e3e1339e267179	vulnerable driver	AsrDrv102.sys		FALSE	9d7183c1d8107495354c4fad9dae3452
7ccb02b9dc8bb46e5ea32fb8f4c93bac195bcbb0c2fc02d3af28f4208afe7c41	36175fd1dc300b86af6b6e9f890d07e8a603067e	a3e41b5caaabf71f04d110b158fbf2e2	vulnerable driver	GlobalVistaVentures_v3.sys		FALSE	224fd8efd6b1832a5c50de95bf5acc85
238046cfe126a1f8ab96d8b62f6aa5ec97bab830e2bae5b1b6ab2d31894c79e4	879e327292616c56bd4aafc279fbda6cc393b74d	702d5606cf2199e0edea6f0e0d27cd10	vulnerable driver	ElbyCDIO.sys		FALSE	959dce366573a7aae10b74a08931722a
2fbbc276737047cb9b3ba5396756d28c1737342d89dce1b64c23a9c4513ae445	ea37a4241fa4d92c168d052c4e095ccd22a83080	945ef111161bae49075107e5bc11a23f	vulnerable driver	ElbyCDIO.sys		FALSE	b91054cdc4c8b3169cfe6c157f6d9f07
5cfad3d473961763306d72c12bd5ae14183a1a5778325c9acacca764b79ca185	f640c94e71921479cc48d06b59aba41ffa50a769	24fe18891c173a7c76426d08d2b0630e	vulnerable driver	ElbyCDIO.sys		FALSE	3a4e0bc46866ca54459753f62c879b62
8137ce22d0d0fc5ea5b174d6ad3506a4949506477b1325da2ccb76511f4c4f60	2eeab9786dac3f5f69e642f6e29f4e4819038551	aaa8999a169e39fb8b48ae49cd6ac30a	vulnerable driver	ElbyCDIO.sys		FALSE	f4b8d579fbdb32eabd01954394f5bf3a
82fbcb371d53b8a76a25fbbafaae31147c0d1f6b9f26b3ea45262c2267386989	caa0cb48368542a54949be18475d45b342fb76e5	d21fba3d09e5b060bd08796916166218	vulnerable driver	ElbyCDIO.sys		FALSE	0265c50548889ffd5c2d3a2539885efe
8f68ca89910ebe9da3d02ec82d935de1814d79c44f36cd30ea02fa49ae488f00	f3029dba668285aac04117273599ac12a94a3564	b5326548762bfaae7a42d5b0898dfeac	vulnerable driver	ElbyCDIO.sys		FALSE	b91054cdc4c8b3169cfe6c157f6d9f07
9679758455c69877fce866267d60c39d108b495dca183954e4af869902965b3d	9feacc95d30107ce3e1e9a491e2c12d73eef2979	e9ccb6bac8715918a2ac35d8f0b4e1e6	vulnerable driver	ElbyCDIO.sys		FALSE	e804d4ee2c20f3eb1d3c955e38a2fe11
ada4e42bf5ef58ef1aad94435441003b1cc1fcaa5d38bfdbe1a3d736dc451d47	5742ad3d30bd34c0c26c466ac6475a2b832ad59e	28cb0b64134ad62c2acf77db8501a619	vulnerable driver	ElbyCDIO.sys		FALSE	751c6b5c201f8c52f5512350cad88ddc
c8eaa5e6d3230b93c126d2d58e32409e4aeeb23ccf0dd047a17f1ef552f92fe9	34b0f1b2038a1572ee6381022a24333357b033c4	f141db170bb4c6e088f30ddc58404ad3	vulnerable driver	ElbyCDIO.sys		FALSE	b91054cdc4c8b3169cfe6c157f6d9f07
f85eb576acb5db0d2f48e5f09a7244165a876fa1ca8697ebb773e4d7071d4439	0a19a9c4c9185b80188da529ec9c9f45cbe73186	0634299fc837b47b531e4762d946b2ae	vulnerable driver	ElbyCDIO.sys		FALSE	bc44fdc145156a15d0a803d18877b218
14807ce592bf8f12da8a338d7ef575ae60c2d513c5c7ecf1f276aef3b2aa627c	1e293e3d795e3a19e54ab14f2f70d8c556907ca5	99498c8990be78cc7f0fe0d08fee873d	vulnerable driver	HardwareMon-x86.sys		FALSE	70ba87ed0810c07055c329c7899396de
074ae477c8c7ae76c6f2b0bf77ac17935a8e8ee51b52155d2821d93ab30f3761	b21cba198d721737aabd882ada6c91295a5975ed	7aa34cd9ea5649c24a814e292b270b6f	vulnerable driver	rtkio64.sys		TRUE	8ee2435c62b02fe0372cde028be489cb
916c535957a3b8cbf3336b63b2260ea4055163a9e6b214f2a7005d6d36a4a677	eacfc73f5f45f229867ee8b2eb1f9649b5dd422e	ffd0c87d9bf894af26823fbde94c71b6	vulnerable driver	rtkio.sys		FALSE	6ce93eab57a73915ecd5c202a339f6ce
ab8f2217e59319b88080e052782e559a706fa4fb7b8b708f709ff3617124da89	f6b3577ea4b1a5641ae3421151a26268434c3db8	96a8b535b5e14b582ca5679a3e2a5946	vulnerable driver	rtkiow10x64.sys		TRUE	317f02ddc9809d608a9bf63ce24e9550
caa85c44eb511377ea7426ff10df00a701c07ffb384eef8287636a4bca0b53ab	444f96d8943aec21d26f665203f3fb80b9a2a260	664ad9cf500916c94fc2c0020660ac4e	vulnerable driver	rtkio.sys		FALSE	d6c920c10d4d0f92f0ac14c3fefed233
7133a461aeb03b4d69d43f3d26cd1a9e3ee01694e97a0645a3d8aa1a44c39129	99201c9555e5faf6e8d82da793b148311f8aa4b8	70dcd07d38017b43f710061f37cb4a91	vulnerable driver	rtkio64.sys		TRUE	f046e37fa7914491dc25a6f7718da341
478917514be37b32d5ccf76e4009f6f952f39f5553953544f1b0688befd95e82	166759fd511613414d3213942fe2575b926a6226	daf800da15b33bf1a84ee7afc59f0656	vulnerable driver	rtkio.sys		FALSE	6ce93eab57a73915ecd5c202a339f6ce
32e1a8513eee746d17eb5402fb9d8ff9507fb6e1238e7ff06f7a5c50ff3df993	947db58d6f36a8df9fa2a1057f3a7f653ccbc42e	b5ada7fd226d20ec6634fc24768f9e22	vulnerable driver	rtkiow10x64.sys		TRUE	6faad89adbfc9d5448bb1bd12e7714cd
082c39fe2e3217004206535e271ebd45c11eb072efde4cc9885b25ba5c39f91d	6a3d3b9ab3d201cd6b0316a7f9c3fb4d34d0f403	b8b6686324f7aa77f570bc019ec214e6	vulnerable driver	rtkiow8x64.sys		TRUE	8122311437457ccae22578e301c6a17d
8ef59605ebb2cb259f19aba1a8c122629c224c58e603f270eaa72f516277620c	db006fa522142a197686c01116a6cf60e0001ef7	f23b2adcfab58e33872e5c2d0041ad88	vulnerable driver			TRUE	6f2d756d22c285a46206de3bfde6c79d
a6f7897cd08fe9de5e902bb204ff87215584a008f458357d019a50d6139ca4af	c0100f8a8697a240604b3ea88848dd94947c7fd3	dd050e79c515e4a6d1ae36cac5545025	vulnerable driver			TRUE	11bfcbdb0787ef461d442f973c392cf6
4ed2d2c1b00e87b926fb58b4ea43d2db35e5912975f4400aa7bd9f8c239d08b7	02a8b74899591da7b7f49c0450328d39b939d7e4	96e10a2904fff9491762a4fb549ad580	vulnerable driver			TRUE	4343c9c0b78ee21e895f10d929c240d4
3e1f592533625bf794e0184485a4407782018718ae797103f9e968ff6f0973a1	064847af77afca8a879a9bf34cb87b64b5e69165	4e67277648c63b79563360dac22b5492	vulnerable driver			TRUE	085a78615099ffefa2df0a31da3058d8
db711ec3f4c96b60e4ed674d60c20ff7212d80e34b7aa171ad626eaa8399e8c7	2eddb10eecef740ec2f9158fa39410ec32262fc3	7dd538bcaa98d6c063ead8606066333f	vulnerable driver			TRUE	abdaca21ab5c831000b0aa4b8f357716
442c18aeb09556bb779b21185c4f7e152b892410429c123c86fc209a802bff3c	164c899638bc83099c0379ea76485194564c956c	34edf3464c3f5605c1ca3a071f12e28c	vulnerable driver			TRUE	085a78615099ffefa2df0a31da3058d8
aa20aa2316cd6d203146bd2bc5b7466ba7b83a8500654a688172bcafa82ab168	a7bd1f9db3bf90d2c9e55b344a0b60de1598ec21	6d810fbf251792ec3bfb5aeef2462914	vulnerable driver	tboflhelper.sys		TRUE	d93807b520bd3b5df509f43a0e8cda9e
d64eeb940daffdc8327fb18b160c20e539088cf8407813655f59efa9fdf0022e	72ffc3e2afc384657bc1559eb69b4651e24d57d6	5ee52684ee22f3ad730b6af7e327d82b	vulnerable driver	ProcessCtr.sys	北京亿赛通科技发展有限责任公司		54560b58b671978b0335b8f1671e3b38
19bf0d0f55d2ad33ef2d105520bde8fb4286f00e9d7a721e3c9587b9408a0775	0ed0c4d6c3b6b478cbfd7fb0bd1e1b5457a757cc	c796a92a66ec725b7b7febbdc13dc69b	vulnerable driver	iQVW64.SYS		FALSE	4bd0bd7710a7f71d38f056241c8ce0a7
1f8168036d636aad1680dd0f577ef9532dbb2dad3591d63e752b0ba3ee6fd501	2e546d86d3b1e4eaa92b6ec4768de79f70eb922f	f7d963c14a691a022301afa31de9ecef	vulnerable driver	iQVW64.SYS		FALSE	2cf48a541dc193e91bb2a831adcf278e
2d2c7ee9547738a8a676ab785c151e8b48ed40fe7cf6174650814c7f5f58513b	bdfb25cc4ed569dc0d5849545eb4abe08539029f	73a40e29f61e5d142c8f42b28a351190	vulnerable driver	iQVW64.SYS		FALSE	55db306bc2be3ff71a6b91fd9db051b8
37c637a74bf20d7630281581a8fae124200920df11ad7cd68c14c26cc12c5ec9	3d6d53b0f1cc908b898610227b9f1b9352137aba	69ba501a268f09f694ff0e8e208aa20e	vulnerable driver	iQVW64.SYS		FALSE	2cf48a541dc193e91bb2a831adcf278e
4d0580c20c1ba74cf90d44c82d040f0039542eea96e4bbff3996e6760f457cee	cb212a826324909fdedd2b572a59a5be877f1d7d	de4001f89ed139d1ed6ae5586d48997a	vulnerable driver	iQVW64.SYS		FALSE	a793af44219650b4dd07d8a19ede33f1
57a389da784269bb2cc0a258500f6dfbf4f6269276e1192619ce439ec77f4572	1e8bccbd74f194db6411011017716c8c6b730d03	5adebdb94abb4c76dad2b7ecb1384a9d	vulnerable driver	iQVW64.SYS		FALSE	a793af44219650b4dd07d8a19ede33f1
5f6547e9823f94c5b94af1fb69a967c4902f72b6e0c783804835e6ce27f887b0	9310239b75394b75a963336fbd154038fc13c4e3	b32497762d916dba6c827e31205b67dd	vulnerable driver	iQVW64.SYS		FALSE	2cf48a541dc193e91bb2a831adcf278e
5f69d6b167a1eeca3f6ac64785c3c01976ee7303171faf998d65852056988683	45a9f95a7a018925148152b888d09d478d56bbf5	ca6931fcbc1492d7283aa9dc0149032e	vulnerable driver	iQVW64.SYS		FALSE	2cf48a541dc193e91bb2a831adcf278e
77c5e95b872b1d815d6d3ed28b399ca39f3427eeb0143f49982120ff732285a9	687b8962febbbea4cf6b3c11181fd76acb7dfd5a	349fa788a4a7b57e37e426aca9b736d5	vulnerable driver	iQVW64.SYS		FALSE	5c77661ac2951da388949d9a834eb694
7cb497abc44aad09a38160d6a071db499e05ff5871802ccc45d565d242026ee7	0d6fb0cb9566b4e4ca4586f26fe0631ffa847f2c	1c61eb82f1269d8d6be8de2411133811	vulnerable driver	iQVW64.SYS		FALSE	2cf48a541dc193e91bb2a831adcf278e
a566af57d88f37fa033e64b1d8abbd3ffdacaba260475fbbc8dab846a824eff5	637d0de7fa2a06e462dad40a575cb0fa4a38d377	31a4631d77b2357ac9618e2a60021f11	vulnerable driver	iQVW64.SYS		FALSE	5c77661ac2951da388949d9a834eb694
